order_id,customer_id,order_date,order_month,quarter,status,channel,order_total,country,segment
ORD001131,C01128,2023-10-28,2023-10,Q4,Completed,Phone,157.78,Germany,Regular
ORD001132,C01962,2023-05-16,2023-05,Q2,Completed,Mobile App,25.19,Germany,Regular
ORD001133,C00489,2023-06-20,2023-06,Q2,Completed,Marketplace,268.59,Netherlands,Regular
ORD001134,C01082,2023-10-01,2023-10,Q4,Completed,Phone,31.89,Belgium,Regular
ORD001135,C01217,2023-07-17,2023-07,Q3,Completed,Website,67.14,Netherlands,Churned
ORD001136,C00142,2023-08-06,2023-08,Q3,Completed,Mobile App,1626.37,Belgium,Regular
ORD001137,C00434,2023-03-09,2023-03,Q1,Completed,Marketplace,1266.61,France,VIP
ORD001138,C00022,2023-10-10,2023-10,Q4,Completed,Marketplace,28.85,Germany,New
ORD001139,C01138,2023-11-23,2023-11,Q4,Completed,Mobile App,100.09,Germany,VIP
ORD001140,C01212,2023-05-11,2023-05,Q2,Completed,Website,1530.4,France,Regular
ORD001141,C00021,2023-12-16,2023-12,Q4,Completed,Mobile App,504.79,Austria,Regular
ORD001142,C00913,2023-04-07,2023-04,Q2,Completed,Website,31.91,Austria,VIP
ORD001143,C00936,2023-01-05,2023-01,Q1,Completed,Phone,746.87,Switzerland,VIP
ORD001144,C01696,2023-01-02,2023-01,Q1,Completed,Website,1464.03,Germany,Regular
ORD001145,C00754,2023-08-13,2023-08,Q3,Completed,Mobile App,180.57,Germany,Regular
ORD001146,C01806,2023-06-02,2023-06,Q2,Cancelled,Mobile App,148.47,Netherlands,VIP
ORD001147,C00567,2023-05-10,2023-05,Q2,Completed,Phone,1121.2,Belgium,VIP
ORD001148,C01058,2023-06-23,2023-06,Q2,Completed,Website,506.86,Austria,New
ORD001149,C00561,2023-07-14,2023-07,Q3,Completed,Mobile App,46.92,Belgium,Regular
ORD001150,C01919,2023-11-17,2023-11,Q4,Completed,Website,48.06,Austria,Regular
ORD001151,C00768,2023-10-31,2023-10,Q4,Completed,Mobile App,73.85,Germany,Regular
ORD001152,C00184,2023-06-20,2023-06,Q2,Completed,Phone,601.49,Switzerland,VIP
ORD001153,C01510,2023-02-22,2023-02,Q1,Completed,Website,10.95,France,VIP
ORD001154,C00065,2023-08-21,2023-08,Q3,Completed,Marketplace,293.46,Austria,VIP
ORD001155,C01362,2023-06-23,2023-06,Q2,Completed,Website,81.59,Switzerland,VIP
ORD001156,C01399,2023-09-13,2023-09,Q3,Completed,Phone,713.86,Netherlands,VIP
ORD001157,C01567,2023-12-06,2023-12,Q4,Completed,Website,855.46,Germany,Regular
ORD001158,C00166,2023-06-06,2023-06,Q2,Completed,Phone,286.25,Netherlands,New
ORD001159,C00670,2023-01-10,2023-01,Q1,Completed,Marketplace,874.73,Belgium,Regular
ORD001160,C01923,2023-06-15,2023-06,Q2,Completed,Mobile App,161.23,Germany,Regular
ORD001161,C01573,2023-01-28,2023-01,Q1,Completed,Phone,1548.55,Switzerland,VIP
ORD001162,C00607,2023-03-10,2023-03,Q1,Completed,Mobile App,623.86,Germany,New
ORD001163,C01078,2023-02-23,2023-02,Q1,Completed,Phone,504.79,Netherlands,Regular
ORD001164,C01346,2023-11-19,2023-11,Q4,Completed,Marketplace,36.19,Austria,Regular
ORD001165,C01214,2023-04-08,2023-04,Q2,Completed,Website,460.45,France,Regular
ORD001166,C01942,2023-07-21,2023-07,Q3,Completed,Phone,173.34,Switzerland,VIP
ORD001167,C00817,2023-10-03,2023-10,Q4,Completed,Mobile App,169.03,Germany,Churned
ORD001168,C00107,2023-12-07,2023-12,Q4,Returned,Marketplace,75.0,Netherlands,New
ORD001169,C01749,2023-11-09,2023-11,Q4,Completed,Marketplace,344.95,France,VIP
ORD001170,C00911,2023-04-28,2023-04,Q2,Completed,Mobile App,345.4,Belgium,Regular
ORD001171,C01239,2023-03-03,2023-03,Q1,Completed,Website,54.29,Belgium,VIP
ORD001172,C00095,2023-04-17,2023-04,Q2,Completed,Mobile App,663.25,Netherlands,Regular
ORD001173,C00653,2023-09-20,2023-09,Q3,Completed,Mobile App,111.14,Germany,Regular
ORD001174,C00385,2023-10-17,2023-10,Q4,Completed,Marketplace,538.83,Belgium,Regular
ORD001175,C01031,2023-03-28,2023-03,Q1,Completed,Phone,234.84,France,VIP
ORD001176,C00859,2023-08-23,2023-08,Q3,Completed,Website,294.83,Germany,Regular
ORD001177,C00296,2023-02-08,2023-02,Q1,Completed,Phone,76.08,Austria,Regular
ORD001178,C01354,2023-02-23,2023-02,Q1,Completed,Marketplace,96.89,Austria,VIP
ORD001179,C00840,2023-07-10,2023-07,Q3,Completed,Marketplace,524.65,Netherlands,VIP
ORD001180,C01573,2023-06-24,2023-06,Q2,Completed,Phone,348.42,Switzerland,VIP
ORD001181,C01441,2023-10-08,2023-10,Q4,Completed,Phone,248.49,Belgium,Regular
ORD001182,C01922,2023-05-11,2023-05,Q2,Completed,Marketplace,92.6,Germany,Regular
ORD001183,C01716,2023-01-08,2023-01,Q1,Completed,Phone,2520.7,Germany,Regular
ORD001184,C01654,2023-04-14,2023-04,Q2,Completed,Phone,1307.64,Germany,Regular
ORD001185,C00264,2023-03-16,2023-03,Q1,Completed,Website,36.96,Switzerland,VIP
ORD001186,C01444,2023-02-21,2023-02,Q1,Completed,Marketplace,128.25,Netherlands,VIP
ORD001187,C00883,2023-09-19,2023-09,Q3,Completed,Phone,321.39,Netherlands,Regular
ORD001188,C01444,2023-04-05,2023-04,Q2,Completed,Mobile App,107.85,Netherlands,VIP
ORD001189,C00371,2023-09-13,2023-09,Q3,Completed,Phone,119.92,Germany,Regular
ORD001190,C00098,2023-07-09,2023-07,Q3,Completed,Marketplace,236.34,Germany,Regular
ORD001191,C00145,2023-03-13,2023-03,Q1,Completed,Phone,506.97,Germany,Regular
ORD001192,C00696,2023-12-18,2023-12,Q4,Completed,Mobile App,1418.45,Germany,New
ORD001193,C01160,2023-03-15,2023-03,Q1,Completed,Phone,232.89,Austria,VIP
ORD001194,C01252,2023-04-03,2023-04,Q2,Completed,Mobile App,31.66,Germany,VIP
ORD001195,C00776,2023-03-14,2023-03,Q1,Completed,Marketplace,28.65,Germany,Regular
ORD001196,C00187,2023-06-21,2023-06,Q2,Completed,Website,753.99,Germany,Regular
ORD001197,C00953,2023-02-24,2023-02,Q1,Completed,Website,164.39,Germany,New
ORD001198,C00997,2023-05-30,2023-05,Q2,Completed,Mobile App,77.25,Belgium,Regular
ORD001199,C01434,2023-01-31,2023-01,Q1,Completed,Marketplace,593.14,France,Regular
ORD001200,C00840,2023-05-03,2023-05,Q2,Completed,Phone,184.05,Netherlands,VIP
ORD001201,C00510,2023-02-24,2023-02,Q1,Completed,Marketplace,1082.1,Netherlands,VIP
ORD001202,C01628,2023-08-22,2023-08,Q3,Completed,Marketplace,2465.74,Germany,Regular
ORD001203,C01860,2023-03-25,2023-03,Q1,Returned,Phone,118.53,France,Regular
ORD001204,C01386,2023-09-26,2023-09,Q3,Returned,Mobile App,407.63,Germany,Regular
ORD001205,C00686,2023-12-27,2023-12,Q4,Completed,Marketplace,310.58,Germany,Regular
ORD001206,C01253,2023-02-11,2023-02,Q1,Returned,Mobile App,27.71,Belgium,Regular
ORD001207,C00954,2023-08-08,2023-08,Q3,Completed,Phone,64.4,France,VIP
ORD001208,C00248,2023-12-05,2023-12,Q4,Completed,Phone,301.28,Austria,New
ORD001209,C01588,2023-03-25,2023-03,Q1,Cancelled,Website,144.1,Switzerland,Regular
ORD001210,C01089,2023-05-14,2023-05,Q2,Completed,Mobile App,393.3,Austria,Regular
ORD001211,C01747,2023-11-20,2023-11,Q4,Completed,Phone,1571.19,France,VIP
ORD001212,C00596,2023-09-24,2023-09,Q3,Completed,Website,1152.05,Switzerland,VIP
ORD001213,C00441,2023-05-30,2023-05,Q2,Completed,Marketplace,769.37,Belgium,Regular
ORD001214,C00240,2023-09-04,2023-09,Q3,Completed,Marketplace,54.89,Austria,New
ORD001215,C00177,2023-05-03,2023-05,Q2,Completed,Mobile App,844.87,Austria,Regular
ORD001216,C00681,2023-03-05,2023-03,Q1,Completed,Website,735.06,Germany,VIP
ORD001217,C01791,2023-12-20,2023-12,Q4,Completed,Phone,116.52,Germany,New
ORD001218,C00087,2023-01-18,2023-01,Q1,Cancelled,Mobile App,658.5,Germany,Regular
ORD001219,C01132,2023-02-21,2023-02,Q1,Completed,Marketplace,200.06,Germany,VIP
ORD001220,C00431,2023-05-29,2023-05,Q2,Completed,Marketplace,692.43,Germany,Regular
ORD001221,C00879,2023-12-10,2023-12,Q4,Completed,Phone,124.21,Austria,Regular
ORD001222,C01530,2023-01-03,2023-01,Q1,Completed,Website,417.55,Netherlands,VIP
ORD001223,C00329,2023-11-03,2023-11,Q4,Returned,Mobile App,169.03,Switzerland,Regular
ORD001224,C01708,2023-02-12,2023-02,Q1,Returned,Website,93.63,Switzerland,Regular
ORD001225,C01011,2023-04-19,2023-04,Q2,Returned,Phone,169.14,Germany,Regular
ORD001226,C00870,2023-12-09,2023-12,Q4,Completed,Mobile App,225.87,France,New
ORD001227,C01235,2023-06-18,2023-06,Q2,Completed,Phone,36.19,Switzerland,Regular
ORD001228,C00319,2023-12-31,2023-12,Q4,Completed,Phone,2473.18,Germany,Regular
ORD001229,C00070,2023-06-04,2023-06,Q2,Completed,Website,58.51,Netherlands,Regular
ORD001230,C00915,2023-01-09,2023-01,Q1,Completed,Phone,204.08,Germany,VIP
ORD001231,C01790,2023-01-11,2023-01,Q1,Completed,Phone,588.05,Netherlands,Regular
ORD001232,C00170,2023-11-27,2023-11,Q4,Completed,Marketplace,246.87,France,VIP
ORD001233,C01875,2023-01-30,2023-01,Q1,Completed,Phone,1674.0,France,Regular
ORD001234,C00702,2023-08-22,2023-08,Q3,Completed,Mobile App,350.21,Germany,VIP
ORD001235,C01911,2023-01-11,2023-01,Q1,Completed,Mobile App,264.89,Switzerland,Regular
ORD001236,C00427,2023-04-29,2023-04,Q2,Cancelled,Marketplace,762.46,Belgium,Regular
ORD001237,C01569,2023-11-22,2023-11,Q4,Completed,Mobile App,808.43,Austria,Regular
ORD001238,C01368,2023-12-05,2023-12,Q4,Completed,Phone,1233.04,Germany,VIP
ORD001239,C01901,2023-04-29,2023-04,Q2,Completed,Phone,11.56,Belgium,New
ORD001240,C01444,2023-05-07,2023-05,Q2,Completed,Mobile App,271.26,Netherlands,VIP
ORD001241,C00069,2023-08-17,2023-08,Q3,Completed,Website,130.02,Germany,New
ORD001242,C00170,2023-01-03,2023-01,Q1,Completed,Website,262.03,France,VIP
ORD001243,C00179,2023-03-19,2023-03,Q1,Completed,Website,504.79,Austria,New
ORD001244,C00538,2023-10-23,2023-10,Q4,Completed,Mobile App,250.86,Switzerland,VIP
ORD001245,C01704,2023-08-06,2023-08,Q3,Completed,Mobile App,53.4,Switzerland,Regular
ORD001246,C01234,2023-09-09,2023-09,Q3,Completed,Marketplace,2200.67,France,Regular
ORD001247,C01371,2023-03-05,2023-03,Q1,Completed,Phone,545.93,Germany,Regular
ORD001248,C00630,2023-06-13,2023-06,Q2,Completed,Mobile App,508.07,Switzerland,VIP
ORD001249,C01460,2023-12-09,2023-12,Q4,Completed,Mobile App,256.69,Germany,New
ORD001250,C00775,2023-10-30,2023-10,Q4,Completed,Marketplace,813.46,France,New
ORD001251,C01011,2023-03-30,2023-03,Q1,Completed,Website,30.16,Germany,Regular
ORD001252,C01296,2023-10-09,2023-10,Q4,Completed,Phone,604.02,France,VIP
ORD001253,C00484,2023-03-28,2023-03,Q1,Completed,Website,659.02,Austria,Regular
ORD001254,C01713,2023-04-17,2023-04,Q2,Completed,Mobile App,1761.53,Germany,Regular
ORD001255,C01704,2023-09-14,2023-09,Q3,Completed,Mobile App,749.44,Switzerland,Regular
ORD001256,C00180,2023-03-03,2023-03,Q1,Completed,Website,156.16,Germany,VIP
ORD001257,C00540,2023-10-04,2023-10,Q4,Completed,Phone,1478.25,France,VIP
ORD001258,C00840,2023-05-20,2023-05,Q2,Completed,Marketplace,365.98,Netherlands,VIP
ORD001259,C01698,2023-03-26,2023-03,Q1,Completed,Mobile App,1725.26,Germany,Regular
ORD001260,C01160,2023-12-27,2023-12,Q4,Completed,Website,650.09,Austria,VIP
ORD001261,C00546,2023-10-02,2023-10,Q4,Completed,Website,28.69,France,Churned
ORD001262,C00434,2023-04-24,2023-04,Q2,Completed,Website,272.82,France,VIP
ORD001263,C00015,2023-02-18,2023-02,Q1,Completed,Phone,161.2,Netherlands,Regular
ORD001264,C01547,2023-10-13,2023-10,Q4,Completed,Mobile App,112.91,Germany,Regular
ORD001265,C01911,2023-09-13,2023-09,Q3,Cancelled,Website,1750.11,Switzerland,Regular
ORD001266,C01705,2023-11-14,2023-11,Q4,Completed,Mobile App,271.28,Germany,VIP
ORD001267,C01604,2023-07-22,2023-07,Q3,Completed,Marketplace,691.35,Belgium,Regular
ORD001268,C00829,2023-02-23,2023-02,Q1,Completed,Marketplace,662.97,Germany,VIP
ORD001269,C00516,2023-12-27,2023-12,Q4,Completed,Phone,801.23,Germany,Regular
ORD001270,C01677,2023-12-09,2023-12,Q4,Completed,Marketplace,1649.52,Switzerland,Regular
ORD001271,C00652,2023-05-24,2023-05,Q2,Completed,Marketplace,532.05,Austria,Churned
ORD001272,C00092,2023-10-17,2023-10,Q4,Returned,Phone,65.14,Austria,Regular
ORD001273,C00555,2023-02-21,2023-02,Q1,Cancelled,Marketplace,107.55,Germany,Regular
ORD001274,C01608,2023-09-03,2023-09,Q3,Completed,Marketplace,167.52,Belgium,Regular
ORD001275,C00305,2023-12-08,2023-12,Q4,Completed,Phone,298.04,Belgium,VIP
ORD001276,C00173,2023-12-11,2023-12,Q4,Completed,Marketplace,834.15,Germany,New
ORD001277,C00669,2023-05-25,2023-05,Q2,Returned,Mobile App,1256.48,Germany,VIP
ORD001278,C01831,2023-09-16,2023-09,Q3,Completed,Mobile App,716.29,Germany,Regular
ORD001279,C00863,2023-07-08,2023-07,Q3,Completed,Mobile App,143.5,Germany,Regular
ORD001280,C01192,2023-10-19,2023-10,Q4,Completed,Mobile App,814.06,Germany,Regular
ORD001281,C01133,2023-02-27,2023-02,Q1,Completed,Phone,93.35,Netherlands,VIP
ORD001282,C01953,2023-05-03,2023-05,Q2,Completed,Website,1170.45,Belgium,Regular
ORD001283,C00743,2023-10-31,2023-10,Q4,Completed,Website,2380.42,Germany,VIP
ORD001284,C01870,2023-08-16,2023-08,Q3,Returned,Mobile App,264.57,Belgium,Regular
ORD001285,C01044,2023-11-08,2023-11,Q4,Completed,Phone,2588.05,Austria,Regular
ORD001286,C01005,2023-12-14,2023-12,Q4,Returned,Mobile App,146.73,Switzerland,Regular
ORD001287,C01960,2023-01-10,2023-01,Q1,Completed,Website,17.2,Germany,Regular
ORD001288,C00387,2023-01-27,2023-01,Q1,Completed,Website,67.75,France,Regular
ORD001289,C00696,2023-06-27,2023-06,Q2,Completed,Mobile App,641.11,Germany,New
ORD001290,C00255,2023-11-25,2023-11,Q4,Completed,Phone,1018.63,Switzerland,New
ORD001291,C00481,2023-08-05,2023-08,Q3,Completed,Phone,229.92,Germany,VIP
ORD001292,C00708,2023-07-03,2023-07,Q3,Completed,Mobile App,2591.92,Germany,VIP
ORD001293,C00420,2023-01-22,2023-01,Q1,Completed,Phone,124.72,Germany,Regular
ORD001294,C00008,2023-07-03,2023-07,Q3,Completed,Website,69.33,Germany,Regular
ORD001295,C00535,2023-03-29,2023-03,Q1,Completed,Phone,100.08,Germany,VIP
ORD001296,C01766,2023-11-03,2023-11,Q4,Completed,Mobile App,1705.48,Belgium,Regular
ORD001297,C00220,2023-05-25,2023-05,Q2,Completed,Marketplace,152.47,Switzerland,Regular
ORD001298,C01122,2023-01-14,2023-01,Q1,Completed,Website,1027.25,Netherlands,Regular
ORD001299,C00450,2023-04-05,2023-04,Q2,Completed,Website,1034.47,Belgium,Regular
ORD001300,C01918,2023-02-18,2023-02,Q1,Completed,Phone,164.45,Austria,Regular
ORD001301,C00145,2023-06-25,2023-06,Q2,Completed,Mobile App,37.85,Germany,Regular
ORD001302,C00457,2023-02-03,2023-02,Q1,Returned,Website,100.71,France,Regular
ORD001303,C01236,2023-01-12,2023-01,Q1,Completed,Mobile App,209.9,Belgium,New
ORD001304,C01968,2023-12-14,2023-12,Q4,Completed,Mobile App,268.63,France,VIP
ORD001305,C00580,2023-12-03,2023-12,Q4,Completed,Phone,79.7,Austria,VIP
ORD001306,C01523,2023-06-19,2023-06,Q2,Completed,Mobile App,96.89,Switzerland,Regular
ORD001307,C01494,2023-06-03,2023-06,Q2,Completed,Mobile App,1533.96,Germany,Regular
ORD001308,C00059,2023-12-30,2023-12,Q4,Cancelled,Mobile App,188.71,France,New
ORD001309,C00387,2023-11-20,2023-11,Q4,Completed,Website,934.93,France,Regular
ORD001310,C01513,2023-03-26,2023-03,Q1,Completed,Phone,64.33,Germany,VIP
ORD001311,C01184,2023-04-15,2023-04,Q2,Completed,Phone,338.06,Belgium,New
ORD001312,C00608,2023-12-25,2023-12,Q4,Completed,Website,63.32,France,VIP
ORD001313,C00238,2023-12-22,2023-12,Q4,Completed,Marketplace,372.88,France,Regular
ORD001314,C01420,2023-10-17,2023-10,Q4,Completed,Website,1310.46,Belgium,Regular
ORD001315,C00878,2023-05-10,2023-05,Q2,Completed,Mobile App,261.11,Netherlands,Regular
ORD001316,C00152,2023-02-12,2023-02,Q1,Cancelled,Phone,1186.5,Austria,VIP
ORD001317,C01959,2023-08-21,2023-08,Q3,Completed,Phone,124.0,Germany,VIP
ORD001318,C00449,2023-04-04,2023-04,Q2,Cancelled,Mobile App,707.48,France,VIP
ORD001319,C00596,2023-10-08,2023-10,Q4,Returned,Mobile App,16.05,Switzerland,VIP
ORD001320,C01037,2023-03-04,2023-03,Q1,Returned,Marketplace,324.49,Switzerland,Regular
ORD001321,C01818,2023-10-10,2023-10,Q4,Completed,Phone,160.14,France,New
ORD001322,C00944,2023-11-28,2023-11,Q4,Completed,Website,338.21,Germany,VIP
ORD001323,C01116,2023-04-09,2023-04,Q2,Completed,Mobile App,124.85,Germany,Regular
ORD001324,C01315,2023-11-09,2023-11,Q4,Completed,Mobile App,689.91,France,New
ORD001325,C00171,2023-12-08,2023-12,Q4,Completed,Marketplace,20.66,Netherlands,Regular
ORD001326,C01313,2023-10-13,2023-10,Q4,Completed,Website,17.81,Belgium,VIP
ORD001327,C00049,2023-01-17,2023-01,Q1,Completed,Marketplace,33.21,France,VIP
ORD001328,C00153,2023-03-05,2023-03,Q1,Completed,Marketplace,71.56,Germany,VIP
ORD001329,C00596,2023-11-27,2023-11,Q4,Completed,Website,175.37,Switzerland,VIP
ORD001330,C01108,2023-07-29,2023-07,Q3,Returned,Marketplace,407.63,Germany,Regular
ORD001331,C00664,2023-01-12,2023-01,Q1,Completed,Phone,54.85,Switzerland,VIP
ORD001332,C00566,2023-12-21,2023-12,Q4,Completed,Mobile App,201.15,Austria,Regular
ORD001333,C00244,2023-10-14,2023-10,Q4,Completed,Mobile App,68.83,Germany,New
ORD001334,C01744,2023-11-16,2023-11,Q4,Completed,Phone,3012.34,Switzerland,Regular
ORD001335,C01025,2023-06-22,2023-06,Q2,Completed,Marketplace,2211.06,Switzerland,VIP
ORD001336,C01305,2023-10-25,2023-10,Q4,Completed,Website,820.68,Germany,Regular
ORD001337,C01251,2023-01-13,2023-01,Q1,Completed,Marketplace,704.52,Germany,Regular
ORD001338,C00191,2023-11-26,2023-11,Q4,Completed,Website,52.0,Belgium,Regular
ORD001339,C01457,2023-05-24,2023-05,Q2,Completed,Phone,113.82,Germany,VIP
ORD001340,C01099,2023-11-20,2023-11,Q4,Completed,Website,272.82,Switzerland,VIP
ORD001341,C00460,2023-12-13,2023-12,Q4,Completed,Marketplace,303.95,Netherlands,Regular
ORD001342,C00195,2023-12-06,2023-12,Q4,Completed,Mobile App,450.55,Germany,Regular
ORD001343,C00345,2023-10-07,2023-10,Q4,Completed,Marketplace,99.3,Germany,Regular
ORD001344,C01185,2023-02-08,2023-02,Q1,Completed,Mobile App,17.81,Germany,New
ORD001345,C01083,2023-04-26,2023-04,Q2,Completed,Website,248.1,Germany,Regular
ORD001346,C00448,2023-12-19,2023-12,Q4,Completed,Mobile App,105.07,Germany,New
ORD001347,C00492,2023-08-14,2023-08,Q3,Completed,Website,151.88,France,Regular
ORD001348,C00640,2023-04-11,2023-04,Q2,Cancelled,Mobile App,1654.63,Netherlands,Regular
ORD001349,C01239,2023-10-05,2023-10,Q4,Completed,Phone,146.73,Belgium,VIP
ORD001350,C00846,2023-11-15,2023-11,Q4,Completed,Website,583.36,Belgium,New
ORD001351,C01591,2023-03-08,2023-03,Q1,Completed,Website,427.32,Germany,VIP
ORD001352,C01257,2023-03-28,2023-03,Q1,Returned,Mobile App,33.25,Germany,Regular
ORD001353,C00377,2023-11-27,2023-11,Q4,Completed,Marketplace,1754.91,Netherlands,Regular
ORD001354,C00760,2023-11-04,2023-11,Q4,Completed,Mobile App,35.18,Switzerland,Churned
ORD001355,C00947,2023-12-21,2023-12,Q4,Completed,Phone,242.07,Austria,Regular
ORD001356,C00300,2023-11-17,2023-11,Q4,Completed,Phone,479.55,Belgium,VIP
ORD001357,C01019,2023-12-25,2023-12,Q4,Returned,Website,46.16,Germany,VIP
ORD001358,C00580,2023-12-24,2023-12,Q4,Completed,Phone,407.68,Austria,VIP
ORD001359,C01201,2023-12-28,2023-12,Q4,Completed,Website,71.56,Switzerland,Regular
ORD001360,C00251,2023-01-04,2023-01,Q1,Completed,Website,733.95,Belgium,Churned
ORD001361,C00846,2023-03-28,2023-03,Q1,Completed,Phone,109.82,Belgium,New
ORD001362,C01214,2023-09-21,2023-09,Q3,Completed,Website,201.35,France,Regular
ORD001363,C00252,2023-04-18,2023-04,Q2,Completed,Mobile App,894.09,Germany,Regular
ORD001364,C01482,2023-08-06,2023-08,Q3,Completed,Mobile App,62.69,Austria,Regular
ORD001365,C00340,2023-04-06,2023-04,Q2,Completed,Mobile App,37.54,Austria,Regular
ORD001366,C00526,2023-10-14,2023-10,Q4,Completed,Website,62.69,Switzerland,Regular
ORD001367,C01793,2023-06-29,2023-06,Q2,Completed,Marketplace,1350.0,Germany,New
ORD001368,C00232,2023-11-09,2023-11,Q4,Completed,Website,646.47,Germany,Regular
ORD001369,C01052,2023-01-09,2023-01,Q1,Completed,Marketplace,61.7,Germany,Regular
ORD001370,C00727,2023-07-07,2023-07,Q3,Completed,Marketplace,347.19,Germany,Regular
ORD001371,C00535,2023-10-02,2023-10,Q4,Completed,Mobile App,1103.96,Germany,VIP
ORD001372,C01414,2023-11-29,2023-11,Q4,Completed,Mobile App,858.6,Belgium,Regular
ORD001373,C00835,2023-08-28,2023-08,Q3,Completed,Marketplace,211.36,Austria,New
ORD001374,C00682,2023-11-07,2023-11,Q4,Completed,Website,99.33,Germany,VIP
ORD001375,C01755,2023-05-09,2023-05,Q2,Completed,Website,848.31,France,VIP
ORD001376,C01788,2023-10-08,2023-10,Q4,Completed,Mobile App,1808.04,Germany,VIP
ORD001377,C01934,2023-12-03,2023-12,Q4,Completed,Phone,61.95,Switzerland,VIP
ORD001378,C00781,2023-02-17,2023-02,Q1,Completed,Mobile App,178.44,Netherlands,Regular
ORD001379,C01507,2023-06-23,2023-06,Q2,Completed,Marketplace,244.82,Austria,VIP
ORD001380,C01329,2023-02-06,2023-02,Q1,Completed,Mobile App,44.18,France,VIP
ORD001381,C01252,2023-10-02,2023-10,Q4,Completed,Phone,254.08,Germany,VIP
ORD001382,C00880,2023-10-19,2023-10,Q4,Completed,Phone,1513.43,Germany,Regular
ORD001383,C01048,2023-02-02,2023-02,Q1,Completed,Mobile App,67.75,Netherlands,Regular
ORD001384,C00467,2023-12-11,2023-12,Q4,Completed,Marketplace,1098.01,Germany,Regular
ORD001385,C00921,2023-02-08,2023-02,Q1,Completed,Website,1343.61,France,Regular
ORD001386,C01779,2023-06-04,2023-06,Q2,Completed,Phone,219.12,Belgium,VIP
ORD001387,C00743,2023-05-19,2023-05,Q2,Completed,Mobile App,597.03,Germany,VIP
ORD001388,C01834,2023-10-12,2023-10,Q4,Completed,Mobile App,204.35,Belgium,Regular
ORD001389,C01107,2023-01-15,2023-01,Q1,Completed,Mobile App,160.58,Belgium,VIP
ORD001390,C00327,2023-06-13,2023-06,Q2,Completed,Phone,1602.86,Belgium,VIP
ORD001391,C01842,2023-12-31,2023-12,Q4,Completed,Marketplace,38.94,Switzerland,Regular
ORD001392,C00319,2023-01-25,2023-01,Q1,Completed,Mobile App,446.2,Germany,Regular
ORD001393,C01932,2023-06-16,2023-06,Q2,Completed,Website,642.1,Germany,New
ORD001394,C01610,2023-04-03,2023-04,Q2,Completed,Mobile App,568.13,Germany,New
ORD001395,C00615,2023-03-24,2023-03,Q1,Completed,Mobile App,34.37,Austria,Regular
ORD001396,C01760,2023-12-12,2023-12,Q4,Completed,Website,230.85,Germany,New
ORD001397,C00463,2023-06-09,2023-06,Q2,Completed,Phone,98.82,Switzerland,VIP
